num_records,recipe_number,recipe_code,recipe_name,comment_id,user_id,user_name,user_reputation,created_at,reply_count,thumbs_up,thumbs_down,stars,best_score,text
7264,93,42873,Teriyaki Chicken Thighs,sp_fURoUeqqBK_42873_c_504389,u_rcWefsneGk,annetteli,1,1739640916,2,65,3,3,64,One of the best recipes I've tried! Highly recommend this dish.
7265,93,42873,Teriyaki Chicken Thighs,sp_uHuzzsaVBF_42873_c_701468,u_MdKennpWmq,brownrobert,2,1739906401,0,10,6,3,75,The balance of flavors was perfect! Will be adding this to my favorites.
7266,93,42873,Teriyaki Chicken Thighs,sp_DgCaIBmjGN_42873_c_533816,u_MKpIxwTJBq,chanpaul,2,1740460880,2,79,9,1,78,My whole family enjoyed this meal. Definitely making it again.
7267,93,42873,Teriyaki Chicken Thighs,sp_nexCoZdkqH_42873_c_400981,u_uKTuxUFqzB,romerotiffany,5,1740027398,3,97,1,3,97,Very easy to make and so flavorful. A great recipe for a quick meal.
7268,93,42873,Teriyaki Chicken Thighs,sp_rZLtFTHidM_42873_c_934649,u_qjTaMgwUnf,wilsonrebecca,5,1740295475,4,8,4,1,83,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7269,93,42873,Teriyaki Chicken Thighs,sp_KyalxCZSZP_42873_c_353396,u_LLTUIILHgn,shawn85,3,1740557632,2,74,2,1,75,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7270,93,42873,Teriyaki Chicken Thighs,sp_xqgQKRSlBv_42873_c_319583,u_aTCOQAhHtl,carrillomichael,2,1740040369,3,89,3,2,96,"I made this for dinner, and my family loved it! Will make again."
7271,93,42873,Teriyaki Chicken Thighs,sp_GCQmINYjHX_42873_c_463586,u_CmtmUWSyWQ,castillorobert,3,1740262176,5,10,2,5,68,"The sauce was fantastic! I served it over rice, and it was a hit."
7272,93,42873,Teriyaki Chicken Thighs,sp_yemWfZqMnK_42873_c_344389,u_FiahDcFpfp,ywall,5,1740445964,2,84,0,1,64,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7273,93,42873,Teriyaki Chicken Thighs,sp_TmytWjDNeJ_42873_c_563594,u_OStjqWkRyO,opowell,5,1740213390,5,28,8,5,90,"I followed the recipe exactly, and it turned out amazing!"
7274,93,42873,Teriyaki Chicken Thighs,sp_UAMsdNitSB_42873_c_567395,u_lkIhjFGYNW,angel25,3,1739725444,4,91,5,4,78,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7275,93,42873,Teriyaki Chicken Thighs,sp_rwUcuNfpEZ_42873_c_442519,u_WDgciZRHjT,nmendoza,1,1740073352,1,99,5,3,74,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7276,93,42873,Teriyaki Chicken Thighs,sp_wwOLJXXvrd_42873_c_697174,u_cSuBjLxBcO,glee,3,1740467204,4,18,2,5,95,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7277,93,42873,Teriyaki Chicken Thighs,sp_NJmsjQuHgU_42873_c_346790,u_RZiGTTiEkO,david26,4,1739776686,3,58,7,5,52,One of the best recipes I've tried! Highly recommend this dish.
7278,93,42873,Teriyaki Chicken Thighs,sp_vXiPEnBEcX_42873_c_789314,u_CGiGqllydl,smithjohn,4,1739729453,1,46,9,2,95,The balance of flavors was perfect! Will be adding this to my favorites.
7279,93,42873,Teriyaki Chicken Thighs,sp_UUWuhIeIAt_42873_c_561079,u_rCgirgbWhf,jamesneal,5,1740097456,5,7,7,3,65,Very easy to make and so flavorful. A great recipe for a quick meal.
7280,93,42873,Teriyaki Chicken Thighs,sp_QCShPjdIKs_42873_c_938068,u_xxmepVRhwH,bsmith,4,1740433574,4,27,10,3,68,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7281,93,42873,Teriyaki Chicken Thighs,sp_mYvOlQlMyq_42873_c_970972,u_xHaSqjuQUN,elizabeth91,4,1740188792,3,59,8,3,64,This recipe was absolutely delicious! The flavors blended so well.
7282,93,42873,Teriyaki Chicken Thighs,sp_huHzzwawZe_42873_c_648654,u_dKjBTLfjjJ,rickmaldonado,3,1739935460,0,15,6,3,83,Very easy to make and so flavorful. A great recipe for a quick meal.
7283,93,42873,Teriyaki Chicken Thighs,sp_weGLFJXviU_42873_c_621969,u_yOYoNrnPwm,kimberly22,3,1739593893,3,59,2,5,58,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7284,93,42873,Teriyaki Chicken Thighs,sp_oByTeXjwsx_42873_c_693278,u_bFGqKDIZor,robert98,4,1740344904,1,72,7,3,55,Very easy to make and so flavorful. A great recipe for a quick meal.
7285,93,42873,Teriyaki Chicken Thighs,sp_mqlwUEEtoP_42873_c_397415,u_tgPAtgbVLx,yjones,5,1739733599,2,12,1,2,61,One of the best recipes I've tried! Highly recommend this dish.
7286,93,42873,Teriyaki Chicken Thighs,sp_TXVsushLdX_42873_c_918185,u_wTEGmpNUOM,zcastro,3,1740282173,5,43,9,4,73,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7287,93,42873,Teriyaki Chicken Thighs,sp_RRoAzMladg_42873_c_713984,u_ahlWxxsZzI,karen19,5,1740263524,4,63,5,3,76,"I made this for dinner, and my family loved it! Will make again."
7288,93,42873,Teriyaki Chicken Thighs,sp_rDhnbCzexZ_42873_c_422438,u_LgMHqUXeXY,timothywilson,3,1740091211,5,21,7,4,76,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7289,93,42873,Teriyaki Chicken Thighs,sp_JqmxkRSchM_42873_c_361057,u_zVhOiORRSU,renee06,2,1740010458,1,1,9,4,54,The balance of flavors was perfect! Will be adding this to my favorites.
7290,93,42873,Teriyaki Chicken Thighs,sp_jdTKemuZrA_42873_c_733018,u_uWpRoIAZuR,sherry93,3,1740174719,0,22,1,3,97,Very easy to make and so flavorful. A great recipe for a quick meal.
7291,93,42873,Teriyaki Chicken Thighs,sp_hUUsqTBkKA_42873_c_742281,u_HZVtpKULDQ,ubrown,4,1739909930,3,79,5,4,70,Very easy to make and so flavorful. A great recipe for a quick meal.
7292,93,42873,Teriyaki Chicken Thighs,sp_PlFLbSKUgO_42873_c_825608,u_oLnJFpnPbZ,cherylalvarez,2,1739745964,3,79,5,3,68,"I followed the recipe exactly, and it turned out amazing!"
7293,93,42873,Teriyaki Chicken Thighs,sp_GnInqdFTpL_42873_c_464027,u_QimFxqDJJy,jamie07,3,1740155733,0,92,4,4,68,"I made this for dinner, and my family loved it! Will make again."
7294,93,42873,Teriyaki Chicken Thighs,sp_ahxyMBOdga_42873_c_430408,u_RJAFmlCQwV,nford,3,1740528029,1,96,9,1,85,"I followed the recipe exactly, and it turned out amazing!"
7295,93,42873,Teriyaki Chicken Thighs,sp_rhbWrZqVhL_42873_c_874458,u_eKZCUDuQaK,parksphyllis,2,1739632947,3,34,1,4,88,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7296,93,42873,Teriyaki Chicken Thighs,sp_hyJcelQKjx_42873_c_589424,u_hZXHOxXvKo,smithvincent,2,1739884308,4,98,3,1,88,My whole family enjoyed this meal. Definitely making it again.
7297,93,42873,Teriyaki Chicken Thighs,sp_rpTnIMwGnp_42873_c_866188,u_qIotyaezvs,bbarnes,3,1739604904,1,8,8,1,79,Very easy to make and so flavorful. A great recipe for a quick meal.
7298,93,42873,Teriyaki Chicken Thighs,sp_bwVVZLLmwe_42873_c_249591,u_xTdmZjuENz,deanmary,1,1739624495,5,37,8,1,65,Very easy to make and so flavorful. A great recipe for a quick meal.
7299,93,42873,Teriyaki Chicken Thighs,sp_ITFpRExkbg_42873_c_547675,u_fsDMKLucXL,matthewsjames,3,1739621884,4,49,9,5,60,One of the best recipes I've tried! Highly recommend this dish.
7300,93,42873,Teriyaki Chicken Thighs,sp_JjDHJtVIkm_42873_c_555657,u_ZDXcxsVeYv,williamsavage,5,1740420420,2,37,7,1,85,"The sauce was fantastic! I served it over rice, and it was a hit."
7301,93,42873,Teriyaki Chicken Thighs,sp_TTdgTsiXgQ_42873_c_684370,u_RRuJCVYezI,seanbush,1,1740441949,0,19,7,3,85,My whole family enjoyed this meal. Definitely making it again.
7302,93,42873,Teriyaki Chicken Thighs,sp_UyFEYxLquG_42873_c_791778,u_lHJTxXlTkj,wilsoneric,2,1740538211,4,84,6,3,92,One of the best recipes I've tried! Highly recommend this dish.
7303,93,42873,Teriyaki Chicken Thighs,sp_jzGtoRxTOZ_42873_c_143671,u_cXGDrzRmmd,jameshart,1,1740532199,5,75,5,2,100,Very easy to make and so flavorful. A great recipe for a quick meal.
7304,93,42873,Teriyaki Chicken Thighs,sp_MiBSgacJba_42873_c_394421,u_YJRllGjILb,nancyhebert,1,1740514282,0,30,5,4,92,"I followed the recipe exactly, and it turned out amazing!"
7305,93,42873,Teriyaki Chicken Thighs,sp_SmtklhVYDb_42873_c_645601,u_zWcHvQJWPX,nancygutierrez,2,1740414910,5,4,10,4,90,Very easy to make and so flavorful. A great recipe for a quick meal.
7306,93,42873,Teriyaki Chicken Thighs,sp_LCSLZLGKcm_42873_c_892514,u_gneunNJhvl,rfoster,3,1740355558,0,49,1,2,54,This recipe was absolutely delicious! The flavors blended so well.
7307,93,42873,Teriyaki Chicken Thighs,sp_QYjGNfcetK_42873_c_359904,u_geKQFLECaz,matthew74,3,1740291703,2,83,2,3,89,"I made this for dinner, and my family loved it! Will make again."
7308,93,42873,Teriyaki Chicken Thighs,sp_HhRjDLCdfz_42873_c_983524,u_uZkENplRzU,tbailey,3,1740115396,3,63,10,4,99,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7309,93,42873,Teriyaki Chicken Thighs,sp_NDGtWIdcpn_42873_c_159189,u_SMxpqTJTFP,wosborne,3,1740502642,5,17,2,5,92,"I followed the recipe exactly, and it turned out amazing!"
7310,93,42873,Teriyaki Chicken Thighs,sp_rSwoRmHDqa_42873_c_592240,u_yikgPMSKtN,travistaylor,5,1739620219,4,47,2,1,63,One of the best recipes I've tried! Highly recommend this dish.
7311,93,42873,Teriyaki Chicken Thighs,sp_heJCsTPqXT_42873_c_390107,u_bYqVrqydYO,rodneyjenkins,5,1739730222,4,40,5,1,50,Very easy to make and so flavorful. A great recipe for a quick meal.
7312,93,42873,Teriyaki Chicken Thighs,sp_sUQjgVuAmf_42873_c_752641,u_aWOvMLFMJH,gillespiestacey,5,1739875787,2,78,7,4,77,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7313,93,42873,Teriyaki Chicken Thighs,sp_lpGwEZIUkq_42873_c_231343,u_GSRudPsjkS,robert29,4,1739790672,5,95,7,5,89,One of the best recipes I've tried! Highly recommend this dish.
7314,93,42873,Teriyaki Chicken Thighs,sp_vEOOrBvGNk_42873_c_611675,u_vDAJOBPHwE,ksmith,3,1739670655,5,68,0,4,51,Very easy to make and so flavorful. A great recipe for a quick meal.
7315,93,42873,Teriyaki Chicken Thighs,sp_CZOhTeopgr_42873_c_986578,u_ezFsXBFRUs,haleyburns,5,1739833591,5,1,2,2,84,"The sauce was fantastic! I served it over rice, and it was a hit."
7316,93,42873,Teriyaki Chicken Thighs,sp_OOwSqzgkWf_42873_c_744627,u_exvKCMGrHv,cassandra14,5,1740186597,3,26,8,1,99,Very easy to make and so flavorful. A great recipe for a quick meal.
7317,93,42873,Teriyaki Chicken Thighs,sp_BdjxiDGobr_42873_c_969341,u_GjxHuiEqfa,jmartin,5,1740292102,5,73,1,5,100,Very easy to make and so flavorful. A great recipe for a quick meal.
7318,93,42873,Teriyaki Chicken Thighs,sp_sPXHjYcHNG_42873_c_399579,u_HGZvdDoNSc,christopher19,5,1739783336,5,97,8,5,99,One of the best recipes I've tried! Highly recommend this dish.
7319,93,42873,Teriyaki Chicken Thighs,sp_fpkWbaDwCK_42873_c_660092,u_MqBEWYroDN,smallnicholas,3,1739900295,4,10,0,2,52,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7320,93,42873,Teriyaki Chicken Thighs,sp_SgYZrmZjQu_42873_c_224438,u_HxXvsuyIRs,valerie33,2,1739677145,0,94,2,2,80,The balance of flavors was perfect! Will be adding this to my favorites.
7321,93,42873,Teriyaki Chicken Thighs,sp_aCEPhxUgXj_42873_c_324955,u_juhIrpfIJQ,jamessantos,5,1740291151,2,53,7,5,93,"The sauce was fantastic! I served it over rice, and it was a hit."
7322,93,42873,Teriyaki Chicken Thighs,sp_XlsDSAvAUE_42873_c_228009,u_qraVGQtOWp,carrie69,2,1739742899,0,26,8,1,79,The balance of flavors was perfect! Will be adding this to my favorites.
7323,93,42873,Teriyaki Chicken Thighs,sp_WjntOczEsf_42873_c_871054,u_KSBjlJCHYk,cameronmason,3,1740356184,1,50,7,5,58,This recipe was absolutely delicious! The flavors blended so well.
7324,93,42873,Teriyaki Chicken Thighs,sp_OsgllBCBtJ_42873_c_551901,u_uSsPStFPxh,ashley29,1,1740076053,5,29,4,4,76,"The sauce was fantastic! I served it over rice, and it was a hit."
7325,93,42873,Teriyaki Chicken Thighs,sp_QgttEMYLNd_42873_c_183035,u_FeTeWfJYqE,hfinley,5,1740392443,3,77,5,4,99,"I followed the recipe exactly, and it turned out amazing!"
7326,93,42873,Teriyaki Chicken Thighs,sp_woFuROVlOh_42873_c_699783,u_HCIxIZsbSP,xprince,5,1740370836,5,61,4,5,52,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7327,93,42873,Teriyaki Chicken Thighs,sp_CRfmNPtTBx_42873_c_683255,u_glBQnJHybH,brendan64,2,1739878080,5,43,9,3,68,"The sauce was fantastic! I served it over rice, and it was a hit."
7328,93,42873,Teriyaki Chicken Thighs,sp_FHyclABPse_42873_c_180573,u_YPcWiCaYNt,jillianrobbins,2,1739930814,1,9,6,1,56,"I followed the recipe exactly, and it turned out amazing!"
7329,93,42873,Teriyaki Chicken Thighs,sp_XEkrrorKDb_42873_c_690847,u_RoZbpHDVIC,dcampbell,5,1740326611,4,100,8,2,59,My whole family enjoyed this meal. Definitely making it again.
7330,93,42873,Teriyaki Chicken Thighs,sp_ulakXorZXa_42873_c_776814,u_ttFXYOhsmZ,theresa66,3,1740569905,1,40,0,1,76,The balance of flavors was perfect! Will be adding this to my favorites.
7331,93,42873,Teriyaki Chicken Thighs,sp_tzGHYAoXmD_42873_c_856721,u_vAVOVqYAys,kaylajennings,2,1739848358,3,99,0,3,51,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7332,93,42873,Teriyaki Chicken Thighs,sp_blkIAIVfmR_42873_c_459122,u_GBfWfmJScb,ehernandez,1,1740009990,2,21,0,1,99,The balance of flavors was perfect! Will be adding this to my favorites.
7333,93,42873,Teriyaki Chicken Thighs,sp_pMFzrYyWVU_42873_c_234306,u_eVCvPTeEtv,patricia70,4,1740565200,1,12,2,1,90,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7334,93,42873,Teriyaki Chicken Thighs,sp_hZdDtQyqgc_42873_c_175065,u_GGfMAqIyVB,kellyjonathan,1,1740357945,3,54,1,3,89,The balance of flavors was perfect! Will be adding this to my favorites.
7335,93,42873,Teriyaki Chicken Thighs,sp_BVrOgOqeTw_42873_c_414884,u_liGeDXeWoV,laurapineda,5,1739686781,4,11,2,3,50,"I made this for dinner, and my family loved it! Will make again."
7336,93,42873,Teriyaki Chicken Thighs,sp_SpCIAzRovi_42873_c_487484,u_AxANAGJkgn,tracy46,5,1740374281,4,45,6,1,98,"I followed the recipe exactly, and it turned out amazing!"
7337,93,42873,Teriyaki Chicken Thighs,sp_iKDBhxdhtg_42873_c_762929,u_RESJRouddW,jeffreyenglish,2,1739919659,4,14,2,4,100,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7338,93,42873,Teriyaki Chicken Thighs,sp_bdnskruXDq_42873_c_371865,u_dsgiEiaZDL,daniel12,3,1739956156,5,37,4,5,57,"I followed the recipe exactly, and it turned out amazing!"
7339,93,42873,Teriyaki Chicken Thighs,sp_QvCbyPIXdI_42873_c_530454,u_PizWiMqIxJ,robinfields,4,1739906748,5,95,4,2,53,"The sauce was fantastic! I served it over rice, and it was a hit."
7340,93,42873,Teriyaki Chicken Thighs,sp_JFTqlDhtPr_42873_c_760885,u_SmjrWhRnYh,jennifermarsh,2,1740513606,5,1,1,4,54,"I followed the recipe exactly, and it turned out amazing!"
7341,93,42873,Teriyaki Chicken Thighs,sp_BxvRgWjVAC_42873_c_830306,u_jbkgUIgpwo,alexbrown,4,1740582513,3,90,7,2,79,One of the best recipes I've tried! Highly recommend this dish.
7342,93,42873,Teriyaki Chicken Thighs,sp_VqXgXbxZox_42873_c_227213,u_JPHtIZMyKQ,tstrickland,3,1740047422,4,51,1,3,89,My whole family enjoyed this meal. Definitely making it again.
7343,93,42873,Teriyaki Chicken Thighs,sp_eKcHGfQmsd_42873_c_579926,u_cVyJwuUfoe,omiller,1,1739932592,3,46,2,4,55,One of the best recipes I've tried! Highly recommend this dish.
7344,93,42873,Teriyaki Chicken Thighs,sp_uHJlBBpcOI_42873_c_591293,u_lJoxovhVmG,hjohnson,5,1739749899,2,15,7,1,92,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7345,93,42873,Teriyaki Chicken Thighs,sp_spbBRVqqrX_42873_c_114575,u_qHsovhKtfr,jonesjacob,4,1740459177,4,96,7,1,66,"I followed the recipe exactly, and it turned out amazing!"
7346,93,42873,Teriyaki Chicken Thighs,sp_fPECtYmgDF_42873_c_751196,u_gpyPQlShie,careylauren,2,1740418135,0,45,7,5,96,"I followed the recipe exactly, and it turned out amazing!"
7347,93,42873,Teriyaki Chicken Thighs,sp_AbJrJyfgZG_42873_c_226676,u_zHyfFRwagx,svargas,1,1740236983,1,16,0,1,89,"The sauce was fantastic! I served it over rice, and it was a hit."
7348,93,42873,Teriyaki Chicken Thighs,sp_UdfYaNWLfd_42873_c_820550,u_BuulyxCCuH,reynoldsjustin,5,1739935306,1,9,2,2,93,"I made this for dinner, and my family loved it! Will make again."
7349,93,42873,Teriyaki Chicken Thighs,sp_WvjJquhNRX_42873_c_442628,u_XOSyTvaaQV,shermancheryl,5,1740105958,4,89,0,4,88,My whole family enjoyed this meal. Definitely making it again.
7350,93,42873,Teriyaki Chicken Thighs,sp_qWSMZbIdHw_42873_c_428832,u_oUdXVGjVzN,darrell46,4,1739785379,5,31,10,4,73,"I followed the recipe exactly, and it turned out amazing!"
7351,93,42873,Teriyaki Chicken Thighs,sp_AKKfbXXFsl_42873_c_353745,u_CAPORrNRvA,ochoaanna,3,1740132175,0,51,7,5,95,This recipe was absolutely delicious! The flavors blended so well.
7352,93,42873,Teriyaki Chicken Thighs,sp_iCRRogccce_42873_c_665436,u_WSDsDMMNlg,burnskimberly,3,1739985145,1,37,10,3,72,Very easy to make and so flavorful. A great recipe for a quick meal.
7353,93,42873,Teriyaki Chicken Thighs,sp_hisowfQqbw_42873_c_689042,u_rjTedGriNy,rwalker,5,1740072816,5,41,5,2,90,This recipe was absolutely delicious! The flavors blended so well.
7354,93,42873,Teriyaki Chicken Thighs,sp_FZQRZRrWgI_42873_c_278934,u_GawVVEqMAe,amiller,3,1740031761,3,58,8,5,52,This recipe was absolutely delicious! The flavors blended so well.
7355,93,42873,Teriyaki Chicken Thighs,sp_RCemfULOYk_42873_c_904360,u_DdfkabgVDn,johnfreeman,3,1740458884,2,98,6,3,87,The balance of flavors was perfect! Will be adding this to my favorites.
7356,93,42873,Teriyaki Chicken Thighs,sp_jJOCfSRrDz_42873_c_971589,u_ckclKgvAVb,christensenconnie,1,1740391736,4,62,1,2,75,The balance of flavors was perfect! Will be adding this to my favorites.
7357,93,42873,Teriyaki Chicken Thighs,sp_MFXemBkqyi_42873_c_873543,u_gTmjuJpJUg,jennifer68,2,1740421730,4,43,3,2,65,One of the best recipes I've tried! Highly recommend this dish.
7358,93,42873,Teriyaki Chicken Thighs,sp_RxtRjntxBy_42873_c_525405,u_EmRhpeATGJ,syoung,1,1740189092,3,48,0,3,52,Very easy to make and so flavorful. A great recipe for a quick meal.
7359,93,42873,Teriyaki Chicken Thighs,sp_JqyOqyqzMl_42873_c_269685,u_dmuQdCRMOf,armstrongbrian,4,1739856776,3,81,2,1,66,My whole family enjoyed this meal. Definitely making it again.
7360,93,42873,Teriyaki Chicken Thighs,sp_wJmkcMVGGc_42873_c_131952,u_HhpPMHGYwh,mharris,5,1739756958,2,36,5,1,82,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7361,93,42873,Teriyaki Chicken Thighs,sp_fRjdQFnWYB_42873_c_401460,u_cTUVIcpwhH,harrisdaniel,5,1740203011,4,66,8,5,54,This recipe was absolutely delicious! The flavors blended so well.
7362,93,42873,Teriyaki Chicken Thighs,sp_NZqojmhjNn_42873_c_869096,u_nXDytOUkCU,nicole24,3,1739803126,0,16,1,3,79,This recipe was absolutely delicious! The flavors blended so well.
7363,93,42873,Teriyaki Chicken Thighs,sp_OYZakZUsgA_42873_c_697653,u_cqFbNFfzaP,perezdominique,2,1739984859,0,48,5,4,94,My whole family enjoyed this meal. Definitely making it again.
7364,93,42873,Teriyaki Chicken Thighs,sp_BcKUxMWKhC_42873_c_465680,u_bwWIcCRWLy,lmata,3,1739957484,2,84,1,2,65,"I followed the recipe exactly, and it turned out amazing!"
7365,93,42873,Teriyaki Chicken Thighs,sp_dnCwsADiCj_42873_c_396862,u_HNtpVkpdbU,phillipssharon,3,1740321580,4,36,9,1,50,"I made this for dinner, and my family loved it! Will make again."
7366,93,42873,Teriyaki Chicken Thighs,sp_lSxxCFeFtN_42873_c_293355,u_aEyIOOXNrO,pamelaparker,4,1740449479,3,87,8,4,52,My whole family enjoyed this meal. Definitely making it again.
7367,93,42873,Teriyaki Chicken Thighs,sp_RbfbcJYXBN_42873_c_516073,u_zIsRhDzcmz,russellcannon,3,1740242599,4,75,6,1,52,My whole family enjoyed this meal. Definitely making it again.
7368,93,42873,Teriyaki Chicken Thighs,sp_eyGwSClFGt_42873_c_223184,u_ANLSsBrFdE,william84,2,1739987271,3,53,9,2,70,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7369,93,42873,Teriyaki Chicken Thighs,sp_QRyhFEFSWR_42873_c_819023,u_sxDWPFlCQb,thomas68,2,1740200935,0,37,10,4,61,One of the best recipes I've tried! Highly recommend this dish.
7370,93,42873,Teriyaki Chicken Thighs,sp_AeNuJDbHoQ_42873_c_534866,u_LKXOZatnZb,edwardsvictoria,5,1740317259,5,57,2,4,98,"I followed the recipe exactly, and it turned out amazing!"
7371,93,42873,Teriyaki Chicken Thighs,sp_KBElxstJHa_42873_c_692501,u_jxTHOwqudq,cbaker,1,1740203875,0,90,1,4,98,This recipe was absolutely delicious! The flavors blended so well.
7372,93,42873,Teriyaki Chicken Thighs,sp_eGXREOccXT_42873_c_584593,u_bbkjbzysJp,ocook,3,1739743117,3,29,5,1,82,"Simple, quick, and delicious! Perfect for a busy weeknight dinner."
7373,93,42873,Teriyaki Chicken Thighs,sp_VUEslaSIXM_42873_c_573422,u_PRowqOhmNp,fgreen,5,1740273472,4,55,0,3,78,One of the best recipes I've tried! Highly recommend this dish.
7374,93,42873,Teriyaki Chicken Thighs,sp_AGJqmiBNck_42873_c_196536,u_TgqFUKPqPe,shawmatthew,2,1740107390,2,88,4,1,92,Very easy to make and so flavorful. A great recipe for a quick meal.
7375,93,42873,Teriyaki Chicken Thighs,sp_gJHgCnblCL_42873_c_784783,u_wOzZgnnHaS,eric01,4,1740160352,2,65,5,5,95,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7376,93,42873,Teriyaki Chicken Thighs,sp_fxuVKbMkRW_42873_c_397467,u_dQiPCmOsAK,penglish,2,1740188428,1,9,4,5,64,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7377,93,42873,Teriyaki Chicken Thighs,sp_hYcPvcACYJ_42873_c_652653,u_RHxrHIOqok,bartonteresa,5,1739978256,3,19,5,5,90,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7378,93,42873,Teriyaki Chicken Thighs,sp_STLrLbjltB_42873_c_393186,u_ByzEHlWWxW,kathycrawford,5,1740281208,4,55,9,5,80,This recipe was absolutely delicious! The flavors blended so well.
7379,93,42873,Teriyaki Chicken Thighs,sp_TyFkuQTHPu_42873_c_178771,u_gEeAAxJQGv,jonesdiana,5,1740346036,3,33,3,1,64,"The sauce was fantastic! I served it over rice, and it was a hit."
7380,93,42873,Teriyaki Chicken Thighs,sp_TqwWkXNQLI_42873_c_296842,u_aWJDXJpkSZ,jlarson,1,1739926866,1,67,3,5,78,My whole family enjoyed this meal. Definitely making it again.
7381,93,42873,Teriyaki Chicken Thighs,sp_EaIXDrewmL_42873_c_449849,u_NnbCEzGKny,shernandez,2,1740501179,1,25,4,3,99,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7382,93,42873,Teriyaki Chicken Thighs,sp_pUENahXmXV_42873_c_521935,u_ZxdwOgTNvH,mcculloughrebecca,2,1739661102,0,60,0,4,70,My whole family enjoyed this meal. Definitely making it again.
7383,93,42873,Teriyaki Chicken Thighs,sp_UlmTiaLXQp_42873_c_290148,u_ECoJUMNdRX,jessica93,3,1740517275,2,70,10,2,99,One of the best recipes I've tried! Highly recommend this dish.
7384,93,42873,Teriyaki Chicken Thighs,sp_DfTpxkcByN_42873_c_318804,u_ZRDyGqlwDG,iwilson,1,1740170862,2,56,3,2,99,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7385,93,42873,Teriyaki Chicken Thighs,sp_ROAKuaKpXH_42873_c_847406,u_uBwrRBOErr,ggamble,3,1740126763,0,65,4,5,52,The balance of flavors was perfect! Will be adding this to my favorites.
7386,93,42873,Teriyaki Chicken Thighs,sp_umhxgWhIed_42873_c_451424,u_bkusEFotkh,leslie30,2,1740358186,2,12,6,1,89,My whole family enjoyed this meal. Definitely making it again.
7387,93,42873,Teriyaki Chicken Thighs,sp_nhafZDveNO_42873_c_699139,u_ubyIGJAQxx,brian13,1,1739959890,2,86,3,1,64,My whole family enjoyed this meal. Definitely making it again.
7388,93,42873,Teriyaki Chicken Thighs,sp_PflbCJsZxt_42873_c_641174,u_PirGbmFSZP,nmorris,4,1739791356,4,51,5,1,64,Very easy to make and so flavorful. A great recipe for a quick meal.
7389,93,42873,Teriyaki Chicken Thighs,sp_jAnWuNDBmb_42873_c_193741,u_mkujAVBxRi,hudsonnicholas,1,1740200876,5,80,5,4,80,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7390,93,42873,Teriyaki Chicken Thighs,sp_MkCQTlNuIX_42873_c_685362,u_BqiankOrKw,danielle16,5,1739847315,1,64,10,5,81,My whole family enjoyed this meal. Definitely making it again.
7391,93,42873,Teriyaki Chicken Thighs,sp_TtHZuYXMZk_42873_c_370576,u_vbnRrWRInF,kstrong,5,1739653483,3,61,0,5,69,My whole family enjoyed this meal. Definitely making it again.
7392,93,42873,Teriyaki Chicken Thighs,sp_cjhhruHSwh_42873_c_822459,u_WrMMRtFQvV,tiffany88,2,1740126958,5,52,6,2,59,My whole family enjoyed this meal. Definitely making it again.
7393,93,42873,Teriyaki Chicken Thighs,sp_zUbHYFinll_42873_c_496442,u_GYAjZpMAuB,leeamanda,5,1739667112,1,25,5,4,80,"Loved this recipe! I substituted chicken for tofu, and it still turned out great."
7394,93,42873,Teriyaki Chicken Thighs,sp_qdfQGxmuqF_42873_c_596118,u_IMfuYxRPWq,sonya52,3,1740123187,4,84,8,1,79,"I followed the recipe exactly, and it turned out amazing!"
7395,93,42873,Teriyaki Chicken Thighs,sp_DiuMSpkwXO_42873_c_413361,u_vURQWPWACc,lori33,4,1740091362,5,80,4,1,93,"I followed the recipe exactly, and it turned out amazing!"
